gps_millis,timestamp,mean_cn0,std_cn0,max_cn0,min_cn0,cn0_range,high_cn0_alert,low_cn0_alert,low_cn0_variance,power_step_detected,spoofing_alert
1387197548000.0,2023-12-21 12:39:08,39.16128921508789,7.130564212799072,50.0,22.0,28.0,False,False,False,False,False
1387197549000.0,2023-12-21 12:39:09,38.25,8.525696754455566,50.0,11.0,39.0,False,False,False,False,False
1387197550000.0,2023-12-21 12:39:10,38.90322494506836,7.176821231842041,50.0,22.0,28.0,False,False,False,False,False
1387197551000.0,2023-12-21 12:39:11,38.4375,7.6849589347839355,50.0,22.0,28.0,False,False,False,False,False
1387197552000.0,2023-12-21 12:39:12,38.967742919921875,7.150384902954102,50.0,22.0,28.0,False,False,False,False,False
1387197553000.0,2023-12-21 12:39:13,39.15625,7.102417469024658,50.0,22.0,28.0,False,False,False,False,False
1387197554000.0,2023-12-21 12:39:14,39.5,6.530696868896484,50.0,23.0,27.0,False,False,False,False,False
1387197555000.0,2023-12-21 12:39:15,39.5,6.505125999450684,50.0,23.0,27.0,False,False,False,False,False
1387197556000.0,2023-12-21 12:39:16,39.25,6.675515174865723,50.0,22.0,28.0,False,False,False,False,False
1387197557000.0,2023-12-21 12:39:17,39.67741775512695,6.3214287757873535,50.0,23.0,27.0,False,False,False,False,False
1387197558000.0,2023-12-21 12:39:18,39.6129035949707,6.454193115234375,50.0,22.0,28.0,False,False,False,False,False
1387197559000.0,2023-12-21 12:39:19,39.266666412353516,6.174859523773193,50.0,23.0,27.0,False,False,False,False,False
1387197560000.0,2023-12-21 12:39:20,39.41935348510742,6.323403358459473,50.0,23.0,27.0,False,False,False,False,False
1387197561000.0,2023-12-21 12:39:21,39.233333587646484,6.264626979827881,50.0,23.0,27.0,False,False,False,False,False
1387197562000.0,2023-12-21 12:39:22,38.870967864990234,6.538925647735596,50.0,23.0,27.0,False,False,False,False,False
1387197563000.0,2023-12-21 12:39:23,39.29999923706055,6.143560409545898,50.0,23.0,27.0,False,False,False,False,False
1387197564000.0,2023-12-21 12:39:24,38.967742919921875,6.224218845367432,50.0,24.0,26.0,False,False,False,False,False
1387197565000.0,2023-12-21 12:39:25,38.83871078491211,6.3301472663879395,50.0,24.0,26.0,False,False,False,False,False
1387197566000.0,2023-12-21 12:39:26,39.233333587646484,6.1029133796691895,50.0,23.0,27.0,False,False,False,False,False
1387197567000.0,2023-12-21 12:39:27,39.13333511352539,6.042810440063477,50.0,23.0,27.0,False,False,False,False,False
1387197568000.0,2023-12-21 12:39:28,39.13333511352539,6.130434513092041,50.0,23.0,27.0,False,False,False,False,False
1387197569000.0,2023-12-21 12:39:29,38.83871078491211,6.143954753875732,50.0,24.0,26.0,False,False,False,False,False
1387197570000.0,2023-12-21 12:39:30,39.0,6.093029022216797,50.0,24.0,26.0,False,False,False,False,False
1387197571000.0,2023-12-21 12:39:31,37.42424392700195,7.893342971801758,50.0,10.0,40.0,False,False,False,False,False
1387197572000.0,2023-12-21 12:39:32,37.818180084228516,6.761990547180176,50.0,23.0,27.0,False,False,False,False,False
1387197573000.0,2023-12-21 12:39:33,38.088233947753906,6.762211799621582,50.0,23.0,27.0,False,False,False,False,False
1387197574000.0,2023-12-21 12:39:34,37.818180084228516,6.649012088775635,50.0,23.0,27.0,False,False,False,False,False
1387197575000.0,2023-12-21 12:39:35,37.84848403930664,6.518604278564453,50.0,24.0,26.0,False,False,False,False,False
1387197576000.0,2023-12-21 12:39:36,37.84848403930664,6.490651607513428,50.0,23.0,27.0,False,False,False,False,False
1387197577000.0,2023-12-21 12:39:37,37.52941131591797,6.722373962402344,50.0,24.0,26.0,False,False,False,False,False
1387197578000.0,2023-12-21 12:39:38,37.93939208984375,6.371999740600586,50.0,24.0,26.0,False,False,False,False,False
1387197579000.0,2023-12-21 12:39:39,37.90909194946289,6.421382904052734,50.0,24.0,26.0,False,False,False,False,False
1387197580000.0,2023-12-21 12:39:40,37.5,6.625485897064209,50.0,24.0,26.0,False,False,False,False,False
1387197581000.0,2023-12-21 12:39:41,37.02857208251953,6.872245788574219,50.0,23.0,27.0,False,False,False,False,False
1387197582000.0,2023-12-21 12:39:42,37.02857208251953,6.855595111846924,50.0,23.0,27.0,False,False,False,False,False
1387197583000.0,2023-12-21 12:39:43,36.91428756713867,6.954428672790527,50.0,21.0,29.0,False,False,False,False,False
1387197584000.0,2023-12-21 12:39:44,36.91428756713867,6.987218856811523,50.0,20.0,30.0,False,False,False,False,False
1387197585000.0,2023-12-21 12:39:45,37.29411697387695,6.496738433837891,50.0,24.0,26.0,False,False,False,False,False
1387197586000.0,2023-12-21 12:39:46,37.14706039428711,6.593813419342041,50.0,23.0,27.0,False,False,False,False,False
1387197587000.0,2023-12-21 12:39:47,37.17647171020508,6.537091255187988,50.0,24.0,26.0,False,False,False,False,False
1387197588000.0,2023-12-21 12:39:48,35.64864730834961,7.919241905212402,50.0,19.0,31.0,False,False,False,False,False
1387197589000.0,2023-12-21 12:39:49,36.400001525878906,7.353133678436279,50.0,18.0,32.0,False,False,False,False,False
1387197590000.0,2023-12-21 12:39:50,36.371429443359375,7.2588300704956055,50.0,19.0,31.0,False,False,False,False,False
1387197591000.0,2023-12-21 12:39:51,36.400001525878906,7.2750067710876465,50.0,18.0,32.0,False,False,False,False,False
1387197592000.0,2023-12-21 12:39:52,36.11111068725586,7.309726238250732,50.0,18.0,32.0,False,False,False,False,False
1387197593000.0,2023-12-21 12:39:53,36.0,7.475887298583984,50.0,16.0,34.0,False,False,False,False,False
1387197594000.0,2023-12-21 12:39:54,36.20000076293945,7.630015850067139,50.0,13.0,37.0,False,False,False,False,False
1387197595000.0,2023-12-21 12:39:55,36.82352828979492,6.622025012969971,50.0,23.0,27.0,False,False,False,False,False
1387197596000.0,2023-12-21 12:39:56,36.97142791748047,6.763286590576172,50.0,23.0,27.0,False,False,False,False,False
1387197597000.0,2023-12-21 12:39:57,36.382354736328125,6.615555286407471,49.0,23.0,26.0,False,False,False,False,False
1387197598000.0,2023-12-21 12:39:58,36.264705657958984,6.753251075744629,49.0,23.0,26.0,False,False,False,False,False
1387197599000.0,2023-12-21 12:39:59,36.17647171020508,6.818964004516602,49.0,22.0,27.0,False,False,False,False,False
1387197600000.0,2023-12-21 12:40:00,35.91428756713867,6.720422267913818,49.0,22.0,27.0,False,False,False,False,False
1387197601000.0,2023-12-21 12:40:01,36.02941131591797,6.670767307281494,49.0,23.0,26.0,False,False,False,False,False
1387197602000.0,2023-12-21 12:40:02,35.94117736816406,6.78207540512085,49.0,22.0,27.0,False,False,False,False,False
1387197603000.0,2023-12-21 12:40:03,35.97058868408203,7.155767917633057,49.0,21.0,28.0,False,False,False,False,False
1387197604000.0,2023-12-21 12:40:04,38.30303192138672,6.254621982574463,49.0,26.0,23.0,False,False,False,True,True
1387197605000.0,2023-12-21 12:40:05,37.74193572998047,6.554819583892822,49.0,22.0,27.0,False,False,False,False,False
1387197606000.0,2023-12-21 12:40:06,37.58064651489258,6.819205284118652,49.0,19.0,30.0,False,False,False,False,False
1387197607000.0,2023-12-21 12:40:07,37.125,7.043392181396484,49.0,21.0,28.0,False,False,False,False,False
1387197608000.0,2023-12-21 12:40:08,37.51612854003906,6.753116130828857,49.0,20.0,29.0,False,False,False,False,False
1387197609000.0,2023-12-21 12:40:09,37.54838562011719,6.800563812255859,49.0,19.0,30.0,False,False,False,False,False
1387197610000.0,2023-12-21 12:40:10,37.03125,7.401369571685791,49.0,15.0,34.0,False,False,False,False,False
1387197611000.0,2023-12-21 12:40:11,36.54545593261719,7.95095157623291,49.0,13.0,36.0,False,False,False,False,False
1387197612000.0,2023-12-21 12:40:12,37.0625,7.394835472106934,49.0,16.0,33.0,False,False,False,False,False
1387197613000.0,2023-12-21 12:40:13,37.9375,6.795851230621338,49.0,19.0,30.0,False,False,False,False,False
1387197614000.0,2023-12-21 12:40:14,38.0,6.3146653175354,49.0,25.0,24.0,False,False,False,False,False
1387197615000.0,2023-12-21 12:40:15,37.4375,6.542827606201172,49.0,25.0,24.0,False,False,False,False,False
1387197616000.0,2023-12-21 12:40:16,37.80644989013672,6.265210151672363,49.0,25.0,24.0,False,False,False,False,False
1387197617000.0,2023-12-21 12:40:17,37.74193572998047,6.278317451477051,49.0,26.0,23.0,False,False,False,False,False
1387197618000.0,2023-12-21 12:40:18,38.121212005615234,6.409073352813721,49.0,25.0,24.0,False,False,False,False,False
1387197619000.0,2023-12-21 12:40:19,37.3125,6.400378227233887,49.0,25.0,24.0,False,False,False,False,False
1387197620000.0,2023-12-21 12:40:20,37.117645263671875,6.918706893920898,49.0,23.0,26.0,False,False,False,False,False
1387197621000.0,2023-12-21 12:40:21,37.3125,6.45386266708374,49.0,25.0,24.0,False,False,False,False,False
1387197622000.0,2023-12-21 12:40:22,37.40625,6.264280796051025,49.0,27.0,22.0,False,False,False,False,False
1387197623000.0,2023-12-21 12:40:23,37.06060791015625,6.4757795333862305,49.0,26.0,23.0,False,False,False,False,False
1387197624000.0,2023-12-21 12:40:24,37.235294342041016,6.593484878540039,49.0,26.0,23.0,False,False,False,False,False
1387197625000.0,2023-12-21 12:40:25,36.93939208984375,6.55484676361084,49.0,26.0,23.0,False,False,False,False,False
1387197626000.0,2023-12-21 12:40:26,37.51515197753906,6.462578773498535,50.0,26.0,24.0,False,False,False,False,False
1387197627000.0,2023-12-21 12:40:27,36.90909194946289,6.48244047164917,49.0,26.0,23.0,False,False,False,False,False
1387197628000.0,2023-12-21 12:40:28,36.93939208984375,6.480456829071045,50.0,26.0,24.0,False,False,False,False,False
1387197629000.0,2023-12-21 12:40:29,36.20000076293945,7.210309982299805,50.0,21.0,29.0,False,False,False,False,False
1387197630000.0,2023-12-21 12:40:30,37.39393997192383,6.6284027099609375,50.0,26.0,24.0,False,False,False,False,False
1387197631000.0,2023-12-21 12:40:31,37.20588302612305,6.777034759521484,50.0,25.0,25.0,False,False,False,False,False
1387197632000.0,2023-12-21 12:40:32,37.088233947753906,6.643738746643066,50.0,26.0,24.0,False,False,False,False,False
1387197633000.0,2023-12-21 12:40:33,37.117645263671875,6.641069412231445,50.0,26.0,24.0,False,False,False,False,False
1387197634000.0,2023-12-21 12:40:34,37.117645263671875,6.680809497833252,50.0,26.0,24.0,False,False,False,False,False
1387197635000.0,2023-12-21 12:40:35,36.735294342041016,7.496308326721191,50.0,13.0,37.0,False,False,False,False,False
1387197636000.0,2023-12-21 12:40:36,37.42424392700195,6.329489707946777,50.0,26.0,24.0,False,False,False,False,False
1387197637000.0,2023-12-21 12:40:37,36.79411697387695,7.148753643035889,50.0,17.0,33.0,False,False,False,False,False
1387197638000.0,2023-12-21 12:40:38,37.30303192138672,6.398317813873291,50.0,26.0,24.0,False,False,False,False,False
1387197639000.0,2023-12-21 12:40:39,37.24242401123047,6.462152004241943,50.0,25.0,25.0,False,False,False,False,False
1387197640000.0,2023-12-21 12:40:40,36.79411697387695,6.724754333496094,50.0,25.0,25.0,False,False,False,False,False
1387197641000.0,2023-12-21 12:40:41,37.121212005615234,6.498287200927734,50.0,26.0,24.0,False,False,False,False,False
1387197642000.0,2023-12-21 12:40:42,36.85293960571289,6.499467849731445,50.0,26.0,24.0,False,False,False,False,False
1387197643000.0,2023-12-21 12:40:43,36.70588302612305,6.96431827545166,50.0,20.0,30.0,False,False,False,False,False
1387197644000.0,2023-12-21 12:40:44,37.212120056152344,6.493622303009033,50.0,26.0,24.0,False,False,False,False,False
1387197645000.0,2023-12-21 12:40:45,37.121212005615234,6.465562343597412,50.0,26.0,24.0,False,False,False,False,False
1387197646000.0,2023-12-21 12:40:46,37.32352828979492,6.583046913146973,50.0,26.0,24.0,False,False,False,False,False
1387197647000.0,2023-12-21 12:40:47,36.657142639160156,7.641776084899902,50.0,13.0,37.0,False,False,False,False,False
1387197648000.0,2023-12-21 12:40:48,36.67647171020508,6.645301818847656,50.0,26.0,24.0,False,False,False,False,False
1387197649000.0,2023-12-21 12:40:49,36.88571548461914,6.943739414215088,50.0,24.0,26.0,False,False,False,False,False
1387197650000.0,2023-12-21 12:40:50,36.969696044921875,6.506336212158203,50.0,26.0,24.0,False,False,False,False,False
1387197651000.0,2023-12-21 12:40:51,36.5,6.861015319824219,50.0,25.0,25.0,False,False,False,False,False
1387197652000.0,2023-12-21 12:40:52,36.727272033691406,6.7342305183410645,50.0,24.0,26.0,False,False,False,False,False
1387197653000.0,2023-12-21 12:40:53,36.878787994384766,6.581689834594727,50.0,26.0,24.0,False,False,False,False,False
1387197654000.0,2023-12-21 12:40:54,36.97058868408203,6.670767307281494,50.0,25.0,25.0,False,False,False,False,False
1387197655000.0,2023-12-21 12:40:55,37.212120056152344,6.507606506347656,50.0,26.0,24.0,False,False,False,False,False
1387197656000.0,2023-12-21 12:40:56,37.39393997192383,6.513107776641846,50.0,26.0,24.0,False,False,False,False,False
1387197657000.0,2023-12-21 12:40:57,37.33333206176758,6.521139144897461,50.0,26.0,24.0,False,False,False,False,False
1387197658000.0,2023-12-21 12:40:58,37.45454406738281,6.438948154449463,50.0,26.0,24.0,False,False,False,False,False
1387197659000.0,2023-12-21 12:40:59,37.3636360168457,6.563527584075928,50.0,26.0,24.0,False,False,False,False,False
1387197660000.0,2023-12-21 12:41:00,36.588233947753906,7.844510078430176,50.0,12.0,38.0,False,False,False,False,False
1387197661000.0,2023-12-21 12:41:01,37.5,6.912265300750732,50.0,23.0,27.0,False,False,False,False,False
1387197662000.0,2023-12-21 12:41:02,37.09090805053711,6.955981254577637,50.0,22.0,28.0,False,False,False,False,False
1387197663000.0,2023-12-21 12:41:03,37.4375,6.65647029876709,50.0,25.0,25.0,False,False,False,False,False
1387197664000.0,2023-12-21 12:41:04,37.46875,6.722092151641846,50.0,25.0,25.0,False,False,False,False,False
1387197665000.0,2023-12-21 12:41:05,38.67741775512695,6.4427361488342285,50.0,26.0,24.0,False,False,False,False,False
1387197666000.0,2023-12-21 12:41:06,38.67741775512695,6.392470836639404,50.0,26.0,24.0,False,False,False,False,False
1387197667000.0,2023-12-21 12:41:07,38.67741775512695,6.437727451324463,50.0,25.0,25.0,False,False,False,False,False
1387197668000.0,2023-12-21 12:41:08,38.375,6.416531562805176,50.0,26.0,24.0,False,False,False,False,False
1387197669000.0,2023-12-21 12:41:09,37.64516067504883,7.685547351837158,50.0,14.0,36.0,False,False,False,False,False
1387197670000.0,2023-12-21 12:41:10,38.290321350097656,6.531282424926758,50.0,26.0,24.0,False,False,False,False,False
1387197671000.0,2023-12-21 12:41:11,38.129032135009766,6.766816139221191,51.0,26.0,25.0,False,False,False,False,False
1387197672000.0,2023-12-21 12:41:12,38.63333511352539,6.290115833282471,50.0,26.0,24.0,False,False,False,False,False
1387197673000.0,2023-12-21 12:41:13,38.70000076293945,6.440237998962402,51.0,26.0,25.0,False,False,False,False,False
1387197674000.0,2023-12-21 12:41:14,38.66666793823242,6.305200576782227,51.0,26.0,25.0,False,False,False,False,False
1387197675000.0,2023-12-21 12:41:15,38.66666793823242,6.305200576782227,51.0,26.0,25.0,False,False,False,False,False
1387197676000.0,2023-12-21 12:41:16,38.599998474121094,6.26418399810791,50.0,26.0,24.0,False,False,False,False,False
1387197677000.0,2023-12-21 12:41:17,38.09677505493164,6.683416366577148,50.0,25.0,25.0,False,False,False,False,False
1387197678000.0,2023-12-21 12:41:18,38.66666793823242,6.3263115882873535,51.0,26.0,25.0,False,False,False,False,False
1387197679000.0,2023-12-21 12:41:19,38.5,6.3390326499938965,50.0,26.0,24.0,False,False,False,False,False
1387197680000.0,2023-12-21 12:41:20,38.53333282470703,6.307315349578857,50.0,26.0,24.0,False,False,False,False,False
1387197681000.0,2023-12-21 12:41:21,37.935482025146484,6.700675964355469,50.0,25.0,25.0,False,False,False,False,False
1387197682000.0,2023-12-21 12:41:22,38.0,6.623516082763672,50.0,26.0,24.0,False,False,False,False,False
1387197683000.0,2023-12-21 12:41:23,38.400001525878906,6.359245300292969,50.0,26.0,24.0,False,False,False,False,False
1387197684000.0,2023-12-21 12:41:24,38.36666488647461,6.400434494018555,50.0,26.0,24.0,False,False,False,False,False
1387197685000.0,2023-12-21 12:41:25,38.16666793823242,6.4139604568481445,50.0,26.0,24.0,False,False,False,False,False
1387197686000.0,2023-12-21 12:41:26,38.41379165649414,6.40321683883667,50.0,26.0,24.0,False,False,False,False,False
1387197687000.0,2023-12-21 12:41:27,37.83871078491211,6.60447883605957,50.0,26.0,24.0,False,False,False,False,False
1387197688000.0,2023-12-21 12:41:28,38.266666412353516,6.318930625915527,50.0,26.0,24.0,False,False,False,False,False
1387197689000.0,2023-12-21 12:41:29,38.13333511352539,6.338944435119629,50.0,26.0,24.0,False,False,False,False,False
1387197690000.0,2023-12-21 12:41:30,37.935482025146484,6.369966983795166,50.0,26.0,24.0,False,False,False,False,False
1387197691000.0,2023-12-21 12:41:31,38.266666412353516,6.2446417808532715,50.0,27.0,23.0,False,False,False,False,False
1387197692000.0,2023-12-21 12:41:32,38.233333587646484,6.322885990142822,50.0,26.0,24.0,False,False,False,False,False
1387197693000.0,2023-12-21 12:41:33,38.16666793823242,6.2826924324035645,50.0,26.0,24.0,False,False,False,False,False
1387197694000.0,2023-12-21 12:41:34,37.54838562011719,7.303727626800537,50.0,16.0,34.0,False,False,False,False,False
1387197695000.0,2023-12-21 12:41:35,38.16666793823242,6.293294429779053,50.0,25.0,25.0,False,False,False,False,False
1387197696000.0,2023-12-21 12:41:36,38.33333206176758,6.289320468902588,50.0,25.0,25.0,False,False,False,False,False
1387197697000.0,2023-12-21 12:41:37,38.29999923706055,6.28834867477417,50.0,25.0,25.0,False,False,False,False,False
1387197698000.0,2023-12-21 12:41:38,38.6129035949707,6.251076698303223,50.0,26.0,24.0,False,False,False,False,False
1387197699000.0,2023-12-21 12:41:39,37.75,6.329494476318359,50.0,26.0,24.0,False,False,False,False,False
1387197700000.0,2023-12-21 12:41:40,38.32258224487305,7.239618301391602,50.0,26.0,24.0,False,False,False,False,False
1387197701000.0,2023-12-21 12:41:41,40.53845977783203,6.4284868240356445,50.0,27.0,23.0,False,False,False,True,True
1387197702000.0,2023-12-21 12:41:42,39.83333206176758,8.112062454223633,50.0,10.0,40.0,False,False,False,False,False
1387197703000.0,2023-12-21 12:41:43,41.382354736328125,5.861211776733398,50.0,27.0,23.0,False,False,False,False,False
1387197704000.0,2023-12-21 12:41:44,41.36111068725586,6.1696062088012695,50.0,28.0,22.0,False,False,False,False,False
1387197705000.0,2023-12-21 12:41:45,41.0,5.918363571166992,50.0,28.0,22.0,False,False,False,False,False
1387197706000.0,2023-12-21 12:41:46,40.83783721923828,5.861064434051514,50.0,28.0,22.0,False,False,False,False,False
1387197707000.0,2023-12-21 12:41:47,40.47368240356445,6.120443820953369,50.0,27.0,23.0,False,False,False,False,False
1387197708000.0,2023-12-21 12:41:48,41.216217041015625,5.955397605895996,50.0,28.0,22.0,False,False,False,False,False
1387197709000.0,2023-12-21 12:41:49,40.3684196472168,6.106170654296875,50.0,27.0,23.0,False,False,False,False,False
1387197710000.0,2023-12-21 12:41:50,40.3684196472168,6.179001331329346,50.0,26.0,24.0,False,False,False,False,False
1387197711000.0,2023-12-21 12:41:51,40.5,6.154801368713379,50.0,26.0,24.0,False,False,False,False,False
1387197712000.0,2023-12-21 12:41:52,40.10256576538086,6.315608501434326,50.0,26.0,24.0,False,False,False,False,False
1387197713000.0,2023-12-21 12:41:53,40.52631759643555,6.003231048583984,50.0,27.0,23.0,False,False,False,False,False
1387197714000.0,2023-12-21 12:41:54,40.52631759643555,6.003231048583984,50.0,27.0,23.0,False,False,False,False,False
1387197715000.0,2023-12-21 12:41:55,40.578948974609375,5.99838399887085,50.0,27.0,23.0,False,False,False,False,False
1387197716000.0,2023-12-21 12:41:56,40.578948974609375,5.99838399887085,50.0,27.0,23.0,False,False,False,False,False
1387197717000.0,2023-12-21 12:41:57,40.578948974609375,6.042096138000488,50.0,27.0,23.0,False,False,False,False,False
1387197718000.0,2023-12-21 12:41:58,40.55263137817383,5.954641342163086,50.0,27.0,23.0,False,False,False,False,False
1387197719000.0,2023-12-21 12:41:59,40.55263137817383,5.963473796844482,50.0,27.0,23.0,False,False,False,False,False
1387197720000.0,2023-12-21 12:42:00,40.71052551269531,5.959988594055176,50.0,27.0,23.0,False,False,False,False,False
1387197721000.0,2023-12-21 12:42:01,40.605262756347656,5.927364826202393,50.0,27.0,23.0,False,False,False,False,False
1387197722000.0,2023-12-21 12:42:02,40.578948974609375,5.95435094833374,50.0,27.0,23.0,False,False,False,False,False
1387197723000.0,2023-12-21 12:42:03,40.25640869140625,6.294963836669922,50.0,26.0,24.0,False,False,False,False,False
1387197724000.0,2023-12-21 12:42:04,40.230770111083984,6.334527015686035,50.0,26.0,24.0,False,False,False,False,False
1387197725000.0,2023-12-21 12:42:05,40.17948532104492,6.303730487823486,50.0,26.0,24.0,False,False,False,False,False
1387197726000.0,2023-12-21 12:42:06,40.25640869140625,6.233565807342529,50.0,27.0,23.0,False,False,False,False,False
1387197727000.0,2023-12-21 12:42:07,40.20512771606445,6.202478408813477,50.0,27.0,23.0,False,False,False,False,False
1387197728000.0,2023-12-21 12:42:08,40.17948532104492,6.209471225738525,50.0,27.0,23.0,False,False,False,False,False
1387197729000.0,2023-12-21 12:42:09,40.128204345703125,6.243681907653809,50.0,26.0,24.0,False,False,False,False,False
1387197730000.0,2023-12-21 12:42:10,40.153846740722656,6.249259948730469,50.0,27.0,23.0,False,False,False,False,False
1387197731000.0,2023-12-21 12:42:11,40.20512771606445,6.26827335357666,50.0,27.0,23.0,False,False,False,False,False
1387197732000.0,2023-12-21 12:42:12,40.20512771606445,6.177624702453613,50.0,27.0,23.0,False,False,False,False,False
1387197733000.0,2023-12-21 12:42:13,40.128204345703125,6.3171706199646,50.0,26.0,24.0,False,False,False,False,False
1387197734000.0,2023-12-21 12:42:14,40.0512809753418,6.308109283447266,50.0,26.0,24.0,False,False,False,False,False
1387197735000.0,2023-12-21 12:42:15,40.55263137817383,5.896910190582275,50.0,27.0,23.0,False,False,False,False,False
1387197736000.0,2023-12-21 12:42:16,40.5,5.998903274536133,50.0,27.0,23.0,False,False,False,False,False
1387197737000.0,2023-12-21 12:42:17,40.5,5.950453281402588,50.0,27.0,23.0,False,False,False,False,False
1387197738000.0,2023-12-21 12:42:18,40.5,5.932736873626709,50.0,27.0,23.0,False,False,False,False,False
1387197739000.0,2023-12-21 12:42:19,40.5,5.950453281402588,50.0,27.0,23.0,False,False,False,False,False
1387197740000.0,2023-12-21 12:42:20,40.421051025390625,5.976407527923584,50.0,26.0,24.0,False,False,False,False,False
1387197741000.0,2023-12-21 12:42:21,40.52631759643555,5.892621994018555,50.0,27.0,23.0,False,False,False,False,False
1387197742000.0,2023-12-21 12:42:22,40.47368240356445,5.847792148590088,50.0,27.0,23.0,False,False,False,False,False
1387197743000.0,2023-12-21 12:42:23,40.52631759643555,5.892621994018555,50.0,27.0,23.0,False,False,False,False,False
1387197744000.0,2023-12-21 12:42:24,40.5,5.932736873626709,50.0,27.0,23.0,False,False,False,False,False
1387197745000.0,2023-12-21 12:42:25,40.55263137817383,5.901371479034424,50.0,27.0,23.0,False,False,False,False,False
1387197746000.0,2023-12-21 12:42:26,40.55263137817383,5.856608867645264,50.0,27.0,23.0,False,False,False,False,False
1387197747000.0,2023-12-21 12:42:27,40.55263137817383,5.905828475952148,50.0,27.0,23.0,False,False,False,False,False
1387197748000.0,2023-12-21 12:42:28,40.605262756347656,5.882800579071045,50.0,27.0,23.0,False,False,False,False,False
1387197749000.0,2023-12-21 12:42:29,40.578948974609375,5.81572961807251,50.0,27.0,23.0,False,False,False,False,False
1387197750000.0,2023-12-21 12:42:30,40.52631759643555,5.919356346130371,50.0,27.0,23.0,False,False,False,False,False
1387197751000.0,2023-12-21 12:42:31,40.55263137817383,5.87455415725708,50.0,27.0,23.0,False,False,False,False,False
1387197752000.0,2023-12-21 12:42:32,40.605262756347656,5.797184467315674,50.0,27.0,23.0,False,False,False,False,False
1387197753000.0,2023-12-21 12:42:33,40.605262756347656,5.819836616516113,50.0,27.0,23.0,False,False,False,False,False
1387197754000.0,2023-12-21 12:42:34,40.605262756347656,5.873847007751465,50.0,27.0,23.0,False,False,False,False,False
1387197755000.0,2023-12-21 12:42:35,40.6315803527832,5.88674259185791,50.0,27.0,23.0,False,False,False,False,False
1387197756000.0,2023-12-21 12:42:36,40.68421173095703,5.817873001098633,50.0,27.0,23.0,False,False,False,False,False
1387197757000.0,2023-12-21 12:42:37,40.657894134521484,5.823167324066162,50.0,27.0,23.0,False,False,False,False,False
1387197758000.0,2023-12-21 12:42:38,40.6315803527832,5.909051895141602,50.0,27.0,23.0,False,False,False,False,False
1387197759000.0,2023-12-21 12:42:39,40.657894134521484,5.8771467208862305,50.0,27.0,23.0,False,False,False,False,False
1387197760000.0,2023-12-21 12:42:40,40.6315803527832,5.957839012145996,50.0,26.0,24.0,False,False,False,False,False
1387197761000.0,2023-12-21 12:42:41,40.578948974609375,5.985208034515381,50.0,26.0,24.0,False,False,False,False,False
1387197762000.0,2023-12-21 12:42:42,40.6315803527832,5.90459680557251,50.0,27.0,23.0,False,False,False,False,False
1387197763000.0,2023-12-21 12:42:43,40.68421173095703,5.817873001098633,50.0,27.0,23.0,False,False,False,False,False
1387197764000.0,2023-12-21 12:42:44,40.71052551269531,5.915669918060303,50.0,26.0,24.0,False,False,False,False,False
1387197765000.0,2023-12-21 12:42:45,40.71052551269531,5.75786828994751,50.0,27.0,23.0,False,False,False,False,False
1387197766000.0,2023-12-21 12:42:46,40.73684310913086,5.784207820892334,50.0,27.0,23.0,False,False,False,False,False
1387197767000.0,2023-12-21 12:42:47,40.73684310913086,5.784207820892334,50.0,27.0,23.0,False,False,False,False,False
1387197768000.0,2023-12-21 12:42:48,40.68421173095703,5.862931728363037,50.0,26.0,24.0,False,False,False,False,False
1387197769000.0,2023-12-21 12:42:49,40.71052551269531,5.780674934387207,50.0,27.0,23.0,False,False,False,False,False
1387197770000.0,2023-12-21 12:42:50,40.657894134521484,5.718282222747803,50.0,27.0,23.0,False,False,False,False,False
1387197771000.0,2023-12-21 12:42:51,40.6315803527832,5.8373613357543945,50.0,26.0,24.0,False,False,False,False,False
1387197772000.0,2023-12-21 12:42:52,40.52631759643555,5.8612775802612305,50.0,26.0,24.0,False,False,False,False,False
1387197773000.0,2023-12-21 12:42:53,40.52631759643555,5.932678699493408,50.0,26.0,24.0,False,False,False,False,False
1387197774000.0,2023-12-21 12:42:54,40.578948974609375,5.833801746368408,50.0,26.0,24.0,False,False,False,False,False
1387197775000.0,2023-12-21 12:42:55,40.55263137817383,5.825070381164551,50.0,26.0,24.0,False,False,False,False,False
1387197776000.0,2023-12-21 12:42:56,40.5,5.807209491729736,50.0,26.0,24.0,False,False,False,False,False
1387197777000.0,2023-12-21 12:42:57,40.47368240356445,5.793539047241211,50.0,26.0,24.0,False,False,False,False,False
1387197778000.0,2023-12-21 12:42:58,40.421051025390625,5.83380126953125,50.0,26.0,24.0,False,False,False,False,False
1387197779000.0,2023-12-21 12:42:59,40.47368240356445,5.83427619934082,50.0,26.0,24.0,False,False,False,False,False
1387197780000.0,2023-12-21 12:43:00,40.5,5.843349933624268,50.0,26.0,24.0,False,False,False,False,False
1387197781000.0,2023-12-21 12:43:01,40.394737243652344,5.742452621459961,50.0,26.0,24.0,False,False,False,False,False
1387197782000.0,2023-12-21 12:43:02,40.421051025390625,5.869777679443359,50.0,26.0,24.0,False,False,False,False,False
1387197783000.0,2023-12-21 12:43:03,40.31578826904297,5.867417335510254,50.0,26.0,24.0,False,False,False,False,False
1387197784000.0,2023-12-21 12:43:04,40.342105865478516,5.823167324066162,50.0,26.0,24.0,False,False,False,False,False
